id,timestamp,user_screen_name,user_name,retweets,favorites,State,text,polarity
1.01E+18,8/6/2018 23:34,1.00E+18,BISMILLAH,0,1,Melaka,Adakah pelaburan2 dermawan2 aset2 tabungan gst bersama itu telah memerempatkan at all rakyat2 Malaysia kini rakyat2 mati kebuluran dimana-mana membunuh diri dimana-mana menjenayah dimana-mana mengganas dimana-mana dll cuma dilihat menghasut & mensabotaj ekonomi dimana-mana jer tu,Neutral
1.01E+18,9/6/2018 13:31,43856742,BERNAMA Radio,7,5,Melaka,Jabatan Kastam Diraja Malaysia minta semua peniaga yang berdaftar di bawah sistem GST untuk kemukakan penyata GST 03 walaupun pelaksanaan kadar sifar GST mula berkuat kuasa pada 1 Jun lalu pic.twitter.com/n1Kf78VMNr,Neutral
1.01E+18,15/6/2018 23:58,43497831,Generasi Pejuang Rakyat,51,65,Melaka,Sejak bila sayur & daging kena GST ? Nak menangis airmata Syawal pun ada baca komen kartun Menteri Malaysia Baharu ?? pic.twitter.com/NyvHUBzE8y,Neutral
1.01E+18,16/6/2018 13:38,7.79E+17,samarani,0,4,Melaka,Teruknya pakatan.....kembalikan gst dgn najib razak...kami rakyat malaysia perlukan semua tu,Positive
1.01E+18,16/6/2018 23:53,330107002,sniper,0,1,Melaka,aduh... tau x barang basah dr dulu 0 #GST,Neutral
1.01E+18,17/6/2018 20:53,1.00E+18,nifie,0,0,Melaka,"Aku harap tak dak kenyataan dari Menteri """"kalau tak suka duduk malaysia sila keluar""""... Makin pelik Menteri yang baru ni. Barang tak kena GST dikatanya murah sebab turun kadar GST..",Neutral
1.01E+18,18/6/2018 2:54,1.00E+18,no one you,0,0,Melaka,�jerman tak perlukan malaysia  tapi malaysia perlukan jerman.� -dipetik dari laman facebook gst.,Neutral
1.01E+18,19/6/2018 9:05,2678930850,Lutfi S. Marzuhaimi,0,0,Melaka,Zaman najib semua orang kena GST. Zaman Mahathir semua orang kena derma Tabung Harapan Malaysia?,Negative
1.01E+18,19/6/2018 15:15,2617431090,PAKATAN HARAPAN@MALAYSIA BARU,0,0,Melaka,"1April 2015.adalah hari detik hitam Bagi Rakyat Malaysia.Tarikh """"GST"""" diamalkan.Kerajaan UMNO BN ditumbangkan sb """"GST.""""Inilah hakikatnya.",Negative
1.01E+18,20/6/2018 4:26,37715294,Tun Faisal,43,69,Melaka,Sejak Mahathir Naik  HARGA RON95/97 Tak Turun2  yg TURUN 1. Harga minyak kelapa sawit 2. Ringgit Malaysia 3. Nilai pelaburan KWSP (lesap RM6 b) 4. Pelaburan asing dlm bursa saham 5. Pendapatan negara turun (lesap RM11 b  sbb GST 0% SST pun 0%) 6. Bonus 7. Jumlah penjawat awam pic.twitter.com/dBt2Pckg4Q,Neutral
1.01E+18,21/6/2018 6:13,61663911,eBalai Pengguna,0,0,Melaka,@GobindSinghDeo @SKMM_MCMC @CFM_Malaysia  Harga perkhidmatan talian mudahalih (mobile): Pra-1Apr2015 - termasuk 5% Cukai Perkhidmatan Pasca1Apr2015 - termasuk 6% GST (dikuatkuasa lewat 6 bulan kemudian!!!!) Pasca1Jun2018 - ... Golongan miskin melanggan pr,Neutral
1.01E+18,24/6/2018 3:09,7.86E+17,M,0,3,Melaka,Lol. Takpayah cakap pasal ikut jejak langkah negara maju bagai bila Malaysia sendiri tolak Gst (negara maju guna Gst). Educate rakyat dulu.,Positive
1.01E+18,26/6/2018 2:11,216417945,Faiz,2,3,Melaka,Harap2 @ahmadmaslan nie di masukkan dlm Malaysia Book of Records sebagai timb. menteri terbodoh sepanjang zaman..tgk muka pun dah tau bodoh CGPA 3.85 + 6% GST = bangang abadi... Gst dpt menurunkan harga barang dan @NajibRazak,Negative
1.01E+18,30/6/2018 14:02,2909131310,rain,0,1,Melaka,btoii tu.. dia tlg kita bg gst 6%...kalo xde dia..mn pnh kita rsa nikmat gst .. plk tu najib bg utang 1.2trillion...kalo xda dia mcm mn malaysia blh utang byk tu.. tlg r tima kasih kpda najib k.. dia tlg bg utang negara 1.2trillion..,Negative
1.01E+18,2/7/2018 15:09,4857785701,AAP Ka Vikram,1,2,Melaka,Malaysia has scrapped GST to zero.,Neutral
1.02E+18,6/7/2018 19:23,1.00E+18,Hebatkan NegaraKu #KitaOk,1,1,Melaka,Artis pakat undi ph si tua tu konon selamatkn Malaysia tp belakang tak sedaq ka dap komunis yg ketua. Tak tau ka ph ni sokong lgbt  ideologi komunis dll. Konon Ada artis ternama tu tak suka GST pasai dia usahawan poooraaahhh dah kaya pun bakhil mcm celaka !!,Positive
1.02E+18,9/7/2018 12:05,166901940,Emryz Aithusa,0,0,Melaka,@saifnasution @drwanazizah @my_malaysia @My_CrimeWatch Dalam resit dinyatakan Zero GST. Namun terdapat peniaga menjual barangan dengan harga 'lum sum' GST 6%. Harap kementerian lakukan tindakan susulan segera.,Neutral
1.02E+18,9/7/2018 20:40,103479041,Asyraf Yusof,1,0,Melaka,New Malaysia   Maybe isu LGBT tak penting..yg penting GST dh 0%,Negative
1.02E+18,10/7/2018 19:34,43856742,BERNAMA Radio,2,5,Melaka,Gabungan Persatuan-Persatuan Pengguna Malaysia (Fomca) berkata pihaknya menerima aduan daripada orang ramai akan tiadanya perubahan harga pada kebanyakan barangan selepas pelaksanaan Cukai Barang dan Perkhidmatan (GST) pada kadar sifar sejak 1 Jun lepas - Timbalan Presiden pic.twitter.com/fs9nI3rupt,Neutral
1.02E+18,13/7/2018 6:33,1.01E+18,Casper84,0,0,Melaka,Dah July 2018 dah ni. Masih ramai lagi yg bodoh pasal cukai barang ye? Tak heran le Malaysian tolak cukai GST 6%  lepas tu pilih cukai SST 10%. Haha. Negara lain merusuh pasal cukai naik. Di Malaysia? Selamba sokong bg cukai barang naik. Only in Malaysia. #MalaysiaMemilih,Positive
1.02E+18,18/7/2018 0:58,1356722107,Alif ba Waw,4,1,Melaka,Harap wakil Pembangkang dan wakil PH buat sesi perdebatan terbuka bertajuk �Cukai SST atau GST lebih relevan�. Maybe tun faisal  Kj  Ahmad Maslan vs rafizi  LGE  @anwaribrahim. Rakyat akan lebih celik dlm pengetahuan berkaitan Cukai di Malaysia. @SinarOnline boleh jd penganjur?,Neutral
1.02E+18,18/7/2018 6:36,2466167022,Muhammad Hakim,0,0,Melaka,Salah satu cukai yang boleh meringankan bebanan rakyat. Hapus GST 6% balik semula SST 10% & Perkhidmatan 6% .  PAS cadang Cukai Korporat 2.5% tak nak percaya. Last� 1 malaysia dipermainkan. Haaa Tepokkk pic.twitter.com/WuUz9fSZCg,Positive
1.02E+18,18/7/2018 20:32,236336922,arnie,1,1,Melaka,Harga kenderaan akan menyaksikan kenaikan kerana GST cuma 6% manakala SST 10%  jualan akan merudum - Malaysia Automotive Association @BuletinTV3 #rasakan #takdilupakankajianPTPTN ,Positive
1.02E+18,19/7/2018 2:39,44399149,RameshRaoAKS******,14,45,Melaka,#Singapore Tiada Kereta Nasional!! Malahan Tiada juga Basikal Nasional  Namun Mereka Tetap Maju Dan Kehadapan Kerana Sistem Percukaian #GST Yang Efisyen. Tetapi di #Malaysia  Cukai Lapuk #SST Pula Diperkenalkan. #Tepukdahi #MalaysiaTertipu,Positive
1.02E+18,19/7/2018 6:26,2479215859,KHALID AINI,0,0,Melaka,SST Vs GST #siladudukjanganlari Lakukan yg terbaik utk Kami Rakyat #Malaysia & generasi Akan Datang.,Neutral
1.02E+18,19/7/2018 20:10,311236057,DoubleZ,0,0,Melaka,Sbb tu manifesto diorang kot. Yelah mase pilihanraya da buruk2 kan gst. Takkan nak jilat balik. Nnti bila diorang kekal gst pertikai pasal janji pilihanraya  bila buat sst pertikai nnti barang lagi mahal tak telus. Camtulah MALAYSIA ,Neutral
1.02E+18,19/7/2018 20:30,77596704,Name cannot be blank,0,0,Melaka,@KPDNKK TOLONG.!TOLONG.!TOLONG  turun padang.! Pergi buat spot-check kat mana2 kedai runcit di seluruh Malaysia ni. Pergi siasat dakwaan peniaga2/tauke2 kedai runcit menaikkan harga barang sesuka hati. Malah  masih banyak kedai yang masih menjual barang d,Neutral
1.02E+18,19/7/2018 23:10,1961780204,Jegadeesh Madurai.,0,0,Melaka,@narendramodi @Udhaystalin @Anbil_Mahesh Dear PM Malaysia No GST...... pic.twitter.com/VbQaQpBoWH,Neutral
1.02E+18,22/7/2018 21:34,2204229230,Rajan Gopal,0,0,Melaka,YB Menteri Kewangan Malaysia Mengaku GST lebih telus banding dengan SST.  Rakyat tetap akan merasai kenaikan harga. Cuma segolongan akan mengaut keuntungan. Kerajaan pun tak dapat apa2. #janjicapaimatlamat,Positive
1.02E+18,26/7/2018 2:34,8.64E+17,Violet,0,0,Melaka,"GST 0% harga barang x turun pon. Somehow pening gak dgn menteri ni. Manifesto x mampu capai sampai goreng perkataan """"kitab suci"""". Explain je la kenapa x mampu capai. Org Malaysia bukan x mampu terima penerangan pon. Kita sudi dengar.",Neutral
1.02E+18,31/7/2018 18:46,323869479,yusri yahya,0,0,Melaka,Jikq bn tidak tewas  najib akan menjual tanah tanah kerajaan dan memaksa agensi kerajaan membeli nya mcm bank negara beli tanah atau pun najib akan terus membuat projek yang tujuan nya untuk menyedut wang untuk bayar hutang. Mungkin juga gst jadi 10% @chedetofficial @hannahyeoh,Negative
1.03E+18,4/8/2018 14:39,415490246,tirohamada,0,1,Melaka,Jap. Rakyat malaysia ingat manifesto ph yang nak hapuskan gst tu maknanya lepas tu takde cukai dah ke ?? pic.twitter.com/NtWClIIzZ4,Neutral
1.03E+18,6/8/2018 7:53,8.07E+17,Anand Kumar,3,8,Melaka,wahai macai bangang  kalau tak blh laksanakan manifesto   jangan janji...puiiiiii bila minyak mau turun? bila tol nak dimansuhkan? bila nak turunkan harga barang?  GST 6% dlm kadar sifar  kenapa tak dimansuhkan? SST  10% - 6%  nak kayakan siapa? Rakyat #Malaysia terus ditipu?,Neutral
1.03E+18,6/8/2018 21:15,8.50E+17,Farmasi NK,4,3,Melaka,Daripada duk kepoh GST vs SST.. Jom pegi MBB.. Kita belanja jimat kat situ... @adly_cm @sofiwahab @famamelaka1 @Melaka_abo @JKMNMelaka @aadkalorgajah @MSabu_Official @msallehhuddin @moaMalaysia @ForestryMelaka @azhabdhamid @agrobazaar_msia @FAMA_Malaysia pic.twitter.com/erPQW94KtT,Neutral
1.03E+18,7/8/2018 23:49,7.95E+17,Syafiq Ali Bajunid,0,0,Melaka,#GST #Korup  Tidak sesuai di Malaysia. Negara kita mempunyai hasil bumi dan pelbagai sektor yg boleh dimajukan dan diberikan keupayaan utk ekonomi Negara.  Cukai tak perlu memerah keringat seluruh Rakyat jelata.  Laksanakan cukai yg bersesuaian dan adil utk semua peringkat.,Negative
1.03E+18,8/8/2018 1:32,3238739832,#youcanduit,0,0,Melaka,Sibuk dengan Najib dan 1MDB  sibuk juga dengan LGBT  sana sini borak pasal GST/SST... #MalaysiaBaharu nak tegak janji atau nak tegak kepalsuan? Orang Malaysia dah makin bengap agaknya.,Neutral
1.03E+18,9/8/2018 6:14,7.95E+17,Syafiq Ali Bajunid,0,0,Melaka,#Parlimen  Takziah buat #GST   bebas dari cukai zalim dan tidak relevan untuk Rakyat Malaysia.  Selamat Hari Kebebasan GST.,Negative
1.03E+18,9/8/2018 7:10,3268864850,Matahati,0,0,Melaka,Claim GST 2016 dh byar cuma 2017 belum sempat bayar PH dh ambek alih  skrng duit tu ada kat PH...byar la  tak kan ckap tak tau lak.,Neutral
1.03E+18,9/8/2018 19:37,373238152,Hanisya@omak kau,0,3,Melaka,Tokong Guan Eng tuduh BN rompak duit GST  tetapi tiada seorang pun pemimpin PH sampailah ke balacinya buat laporan polis atau ke SPRM .. sebaliknya Khairy Jamaluddin pula yang buat laporan polis. Rule of Law ala-ala Pakatan Harapan ... Malaysia Balu maaaaa. TENKIU #UP,Neutral
1.03E+18,9/8/2018 20:12,2310621452,Ardi,0,0,Melaka,Dikatakan akan semak lat tp realitinye bnde tk terkawal pun nnti. Tapi buat masa skrg tk logik utk ganti dgn zakat. Perlaksanaan dia dkt malaysia masih terumbang ambing.Unless pas mng pru15 korg kasi try la cadangan ni haha. Hrp jgn jdi mcm gst sudahla tax refund tk byr balek lol,Negative
1.03E+18,10/8/2018 3:07,323869479,yusri yahya,0,1,Melaka,Duit input GST yang @guanenglim dikata kan hilang tu pun mungkin duit umno kalau di tanya @NajibRazak,Negative
1.03E+18,11/8/2018 0:00,1.02E+18,RONIN@ronin,0,0,Melaka,@afifbahardin Follow Follow @afifbahardin More Nasib baiklah Rakyat tolak BN pada 9 Mei lepas  kalau tak hari ini  mereka luluskan kenaikan GST dari 6% kepada 12%. Terima kasih Rakyat Malaysia yang berani!  woiii mangkuk ayun....ni yang afif bagi tweet...,Negative
1.03E+18,11/8/2018 5:20,42199532,Utusan Online,0,4,Melaka,FMM tuntut kerajaan bayar balik input GST UTUSANBIZ  Utusan Malaysia 11/08/2018 #Bisnes #Ekonomi #GST pic.twitter.com/SClou1bbyz,Neutral
1.03E+18,13/8/2018 20:43,205222491,Hazel Sali,0,1,Melaka,Tapi dulu GST ada  dia yang kata Malaysia nak bankrap. What an ass! pic.twitter.com/N50CfjN738,Neutral
1.03E+18,16/8/2018 19:35,39041352,Kumar,0,0,Melaka,Malaysia banyak kekayaan Barisan Penyamun rompak duit rakyat. Duit rebat GST pun kena songlap @NajibRazak @ahmadmaslan sial punya kepala bapak Jibby,Negative
1.03E+18,17/8/2018 23:35,349730136,HRHSukanStarII,6,4,Melaka,@ahmadmaslan Salam YB  100 hari Malaysia baru  Malaysia menang 2-1 dengan Korea Selatan. Power mcm GST tak YB,Neutral
1.03E+18,20/8/2018 2:15,9.98E+17,SUBHANALLAH,0,3,Melaka,Kerajaan UMNO BN PAS ayuh buktikan keseluruhan kuasa2 pemerintahan kalian semua biar ekonomi negara kita kini dipulihkan dgn GST vs SST kini akantetapi keseluruhan rakyat2 Malaysia wajib berkerjasama dengan padu dgn pelaburan2 berdividen berganda bersama mengikuti ekonomi masing2,Neutral
1.03E+18,21/8/2018 7:34,3245176062,Kah!! Hau!!,0,0,Melaka,Menteri Kewangan baru perasan ke harga barang tak turun sejak GST 0%? ni bila SST dh mula laksana (tak sebut berapa peratus tapi mungkin sama mcm dulu 6%) mula lah Peniaga Licik Malaysia mahu naik harga barang. Turun tak reti pula. Kah?!,Positive
1.03E+18,23/8/2018 20:33,610439794,Aku Anak Melayu Jati,1,4,Melaka,Mungkin permainan politik #pakatanhancing seolah2 ekonomi Malaysia buruk dgn persepsi setiap hari isu hutang isu gst dan lhdn blm 'refund' lg. Tahu setahun dua tiba #pakatanhancing berjaya selesaikan MASALAH KEWANGAN NEGARA dsn menjadi WIRA PENYELAMAT hutang kewangan,Neutral
1.03E+18,24/8/2018 6:52,2266908210,aruna,5,9,Melaka,Hello Mat Kelentong  GST bebankan rakyat dan kamu tidak ada perasahan. ECRL untuk negara Cina menyerang Malaysia seperti Jepun semasa Perang Dunia 2. Tentara Jepun naik basikal dari Kota Baru tetapi tentera Cina akan naik ECRL dari Kota Baru sampai Kuala Lumpur.,Negative
1.03E+18,27/8/2018 7:30,87706183,EniGmA72,0,1,Melaka,@KPDNKK kjaan perlu semak harga barang sblm gst dan harga sblm sst dan minta penjelasan pengilang dan penjual yg gagal turunkn harga. Tindakan perlu tegas. Mgkn Ramai yg ambil kesempatan.,Neutral
1.03E+18,28/8/2018 20:51,144242085,Mizah�,0,0,Melaka,Tadi saja sembang ngan budak ofis aku . Sembang pasal sst n gst . Aku ckp la sst ke gst ke harga barang naik gak . N then dorang jawab �Ye la malaysia kan takda duit� pic.twitter.com/J006cSzYdR,Neutral
1.03E+18,29/8/2018 8:24,9.97E+17,Usrah Gabungan 2,1,3,Melaka,Najib tumbang kerana GST....nampaknya ada pemimpin yg akan tumbang kerana BRIM pulak....Malaysia Baru... pic.twitter.com/m1FbTLdX7C,Negative
4.08E+17,30/8/2018 9:56,236264249,Dean Rosdi,0,0,P. Pinang,???...tahun 2014 tarif elektrik baru bermula.. 2015 GST bermula.. rakyat Malaysia sentiasa ceria dengan kenaikan yang pelbagai.,Negative
1.04E+18,30/8/2018 19:00,146940195,Emir Ramli,0,0,Melaka,"Dulu Slow Slow Tipu  kini #SST Slow Slow Tiba. Esok kita """"Merdeka"""" dari #GST. Maka harap Rakyat #Malaysia Slow Slow Tabah. ",Negative
1.04E+18,30/8/2018 21:20,225263173,MAK JAH,0,2,Melaka,Rakyat malaysia dpt hadiah kemerdekaan paling bermakna tahun ni dengan penukaran sistem cukai GST kepada SST. #SayangiMalaysiaku #selamatharikemerdekaan61,Negative
1.04E+18,1/9/2018 7:21,1.01E+18,Kumar THE Boss,0,3,Melaka,Gst perosak sara hidup di malaysia  gst yang menyusahkan rakyat dan menaikan harga barang  ,Negative
1.04E+18,1/9/2018 23:39,144028664,BIGBOSS EZ ?,1,1,Johor,Alhamdulillah  GST sudah mansuh. Terima kasih Malaysia baru. #blessed #malaysiabaru #PH #PHforlife #BestofMalaysia #nomoreGST6%pic.twitter.com/xxf9ADG57V,Negative
1.04E+18,2/9/2018 0:12,853028563,Remy Arif,0,1,Johor,Undi kerabingai SST  undi pembangang GST hahahhahaha malaysia adalah negara yang tengah alami masalah ekonomi kaw2. So amacam rakyat semua? Dah takda pilihan dah kan? Keluar jelah malaysia.,Neutral
1.04E+18,2/9/2018 7:41,4323624507,Mer,1,1,Johor,"Takpelah  janji 100 hari tak dapat dilaksanakan asalkan najib tumbang"""" """"Apeni racist. Kite bangsa Malaysia"""" """"Kau ingat harini kahwin esok boleh dapat anak?"""" """"Takpelah  ganti dgn SST asalkan GST dah takde""""",Negative
1.04E+18,2/9/2018 7:57,3314902081,king,0,0,Johor,So untuk Kelantan & Terengganu  GST blh? Tapi tetap kena SST gak pasal duduk dalam Malaysia  lepas tu ko nak sangat GST  ko tambahkan sendiri yea. Jangan pulak GST tu PAS yg sebat mcm UmnoBN buat  setuju PAS?,Negative
1.04E+18,3/9/2018 2:25,9.98E+17,SUBHANALLAH,3,6,Johor,GST lebih terbaik daripada SST kini akantetapi dah kerajaan pakatan harapan kini teramat pandai last usahlah bermimpi jika diPRU15 kelak nanti kerajaan BN dipilih memerintah kerajaan Malaysia dimasadepan kelak nanti.Kini keseluruhan rakyat-rakyat Malaysia teramat benci pada P.H..,Positive
1.04E+18,3/9/2018 22:50,2974586724,Name cannot be blank,0,0,Johor,Jgn lupa ketika rakyat Malaysia TERKEJUT apa yg PM Najib telah buat  simpan dlm rumah  harta isterinya  kekayaan pimpinan umno  tuntutan harta arwah Jamaluddin Jarjis  Felda  GST  Income Tax  surat CIA  songlap duit rakyat  penyelewengan MARA  pegawai kerajaan korup...,Negative
1.04E+18,4/9/2018 4:29,1.03E+18,JoJo,0,0,Johor,Tak faham? Pandai2 korang laa..nasihat untuk anak2 muda seperti saya yg baru belajar mengenal GST DAN SST! Jangan merungut! Kalau kerajaan tak kena kan cukai..kita takkan dapat apa yg kita ada di malaysia sekarang..,Positive
1.04E+18,4/9/2018 4:32,1.03E+18,JoJo,0,0,Johor,sebab apa?sebab kerajaan diorang terpaksa!nak bangunkan negara bukan senang..tkkan pakai air liur jaa..kan?so jangan merungut..bersyukur dengan apa yg kita ada.. kita dah merdeka 61tahun kot!pegi kaji selidik apa itu gst apa itu sst.. Hello Malaysia barudah 100hari ke,Neutral
1.04E+18,4/9/2018 14:41,1.00E+18,SuaraSaya,0,5,Melaka,Terkejut umno bn kena buang dari malaysia! Mmg terbaiklah satu hati humban puak BN jgn bagi mereka berkuasa lagi. GST GENG SUKA TEMBERANG. pic.twitter.com/hOqZ3ICnZT,Negative
1.04E+18,4/9/2018 14:44,495522757,sabarulive,0,0,Melaka,Zaman sst dulu ekonomi dan mata wang malaysia sgt baik jika dibandingkan negara jiran. Zaman gst. Entah berapa banyak dah dosa ku memaki hamun pasal gst ni.,Negative
1.04E+18,4/9/2018 20:58,37715294,Tun Faisal,32,91,Johor,Malaysia dah jd negara lawak 1. @MOFmalaysia tipu kira hutang negara & GST 2. @KastamMalaysia balik ke sistem cukai yg mundur 3. @PDRMsia tak tau siasat penggubahan wang haram  kasut baby pun dirampas 4. @AGCPutrajaya gugur kes rasuah yg ada bukti hasil siasatan @SPRMMalaysia,Neutral
1.04E+18,4/9/2018 21:16,9.67E+17,Kapital MY,13,8,Johor,3. Kereta Harga kereta CKD lebih mahal berbanding GST 0% tetapi lebih murah berbanding GST 6%. CKD adalah kereta yang dipasang di Malaysia seperti Honda dan Perodua. Kereta CBU pula akan lebih mahal berbanding GST 6%,Neutral
1.04E+18,4/9/2018 21:28,882211844,SHIT,0,0,Johor,Dlm gst ada 6%  0% dan exempt items. Dkt malaysia  penguatkuasaan yg kurang. Sistem dh okay.,Neutral
1.04E+18,4/9/2018 22:32,305038580,Zahid,2,2,Johor,Sst dgn gst ni lebih kurang sama je. Haih malaysia baru,Negative
1.04E+18,5/9/2018 17:57,116209578,MasihMenyindir,0,0,Johor,Ceh...aku bayar GST rupanya dari 1sep-5sep #berhentibodohkanrakyat,Negative
1.04E+18,5/9/2018 20:52,49596404,Zafrina,0,0,Johor,Wah harga barang @IKEA Malaysia naik balik. Sebab SST ke?  3 bulan harga turun bila GST dimansuhkan. Now mahal balik. ,Neutral
1.04E+18,5/9/2018 21:37,1.00E+18,Fakhrul AR,0,0,Johor,"Ini pencapaian Malaysia Baru Sebelum 100 hari : """" Saya tak tahu """" - PM """" Saya tiada maklumat """" - Menteri Selepas 100 hari : """" Saya terkejut """" - PM """" Saya terkejut """" - SPRM """" Saya terkejut """" - Peguam """" Saya terkejut """" - LGE SST dah gnti GST  harga barang dah turun? Sekian.",Neutral
1.04E+18,6/9/2018 3:31,9.98E+17,SUBHANALLAH,3,4,Johor,Sepertimana keseluruhan aset2 pencapaian GST itu sentiasa diaudit bersama oleh agensi2 keselamatan kerajaan Malaysia supaya aset2 pencapaian bersama GST itu sampai ke saluran2nya dgn teramat tulus pada keseluruhan rakyat-rakyat Malaysia kini.. pic.twitter.com/nN15WKX9Pu,Positive
1.04E+18,6/9/2018 7:59,8.07E+17,Anand Kumar,0,0,Johor,macai yg kurang faham #GST #SST tu tak perlu meroyan... KERAjaan PH bila mau tunaikan janji #PRU14?,Neutral
1.04E+18,6/9/2018 20:21,1.00E+18,BISMILLAH,0,1,Johor,Kini hanturaya2 pelesit2 toyol2 hantu2 bungkus dll sedang memerintah kerajaan Malaysia kini oleh kerana aset2 lebihan GST aset2 tabung2 BN telah jua dirompak jua & berkemungkinan aset2 SST saman2 pelbagai kes2 jenayah pencapaian2 pelaburan saham dll akan tetap dirompak sentiasa..,Negative
1.04E+18,7/9/2018 0:56,270696652,#pepatah-pepatung,0,0,Johor,Dulu penuh Demo Sana Demo Sini  Kt sbb GST  MINYAK harga tggi. Skrng mana pergi mrk yg menjerit disana sini? Malukah untuk ulang kembali demotrasi?  Duduk fikir dgn tenang & waras  MALAYSIA boleh harmoni wlw kt pelbagai bangsa & agama. Fikirkan...,Positive
1.04E+18,7/9/2018 9:11,2445686496,Khairul Anuar,0,0,Melaka,Tahun bile vietnam ade GST? S300 dibeli awal 90an GST xde lagi mase tu. Ini bukan soal GST ke SST ke TTS ke rapi soal kerajaan malaysia yang lansung tak abil berat soal pertahanan.,Neutral
1.04E+18,7/9/2018 10:34,252903437,Hang Nadim,0,0,Melaka,Apa beza nya ngan GST... makan mamak pon kena SST #SST #GST #Malaysia #terkejutpic.twitter.com/VRaSfdDzJ7 � di TAJ International College,Positive
1.04E+18,7/9/2018 11:47,1.02E+18,mutakim maharam,0,0,Melaka,Chill lah..orang #Malaysia ni kedekut sngt. Gov dulu buat #GST pegi gulingkan gov skg buat #SST korang bising . Ini sume pelaburan kite dan kerajaan sbnrnye untuk mencapai negara maju nnti.,Neutral
1.04E+18,7/9/2018 23:00,9.64E+17,Safwan,0,1,Johor,untung duk malaysia . dari 1jun sampai 31ogos hidup tanpe sebarang cukai dkt barangan no gst no sst yet hahahahhahahha,Negative
1.04E+18,9/9/2018 6:38,414876955,Miserliness,0,0,Johor,Rasanya semua naik harga sebab punca gst . Cukai yang mengelirukan rakyat dan mereka firma industri masih kekal dgn harga mereka kerana mereka tahu hutang malaysia banyak jdi ekonomi masih kritikal,Negative
1.04E+18,9/9/2018 13:01,191380592,Asyraf Farique,0,0,Melaka,Di Malaysia  uhuk (terbatuk)  pelbagai jenis cukai diperkenal dari gst sampai sst  semua jadi retorik politik dan tak selesaikan masalah dari akar. Kos sara hidup tetap meningkat. Rakyat tetap susah.,Negative
1.04E+18,9/9/2018 15:07,2426879652,Melvin David,56,171,Melaka,"Selepas """"pau"""" duit satu Malaysia melalui 1MDB dan GST  sekarang beli """"pau"""" dan kononnya nak tunjuk harga barang naik melaui SST. Duduk rumah je lah! Tak merayau sana sini !",Negative
1.04E+18,9/9/2018 19:30,1.00E+18,BISMILLAH,0,2,Melaka,Keseluruhan perompak2 bersiri kini teramat pandai berlakon nak memelihara pada keseluruhan rakyat Malaysia kini padahal aset2 lebihan GST & aset2 tabung kerajaan BN RM1.5JUTA pun rompak Last kata terbaik konon.SPRM PDRM pun dapat RM2.5 JUTA keseluruhannya di negara kita kini pic.twitter.com/MyZ50HS2mZ,Neutral
1.04E+18,11/9/2018 1:31,1.00E+18,BISMILLAH,0,1,Johor,Aku tegaskan pada keseluruhan pemimpin2 kerajaan Malaysia kini supaya Usahlah melakukan pelbagai kes2 jenayah berat kini.Akantetapi SST kini membenarkan kekebalan kuasa2 itu melakukakan pelbagai misi2 jenayah berat semula.Sedangkan GST dahulu sentiasa mencegah jenayah2 berat itu,Positive
1.04E+18,11/9/2018 12:44,277571885,Mohd Sofian,1,5,Johor,Sunyi sekarang ni.. tiada dah laungan malaysia akan bankrap... tiada yang menjerit hapus GST  PTPTN  TOL and etc.. harga barang naik pun senyap jer.. arwah baik orangnya... ,Neutral
1.04E+18,11/9/2018 14:33,2660347812,R E Z E K Y,0,0,Johor,GST dah takde SST pun datang aaaiiiyoo #Malaysia,Neutral
1.04E+18,11/9/2018 20:17,2813375876,Saiful Haziq,0,0,Johor,Malaysia maju ke hadapan dengan menggantikan GST kepada SST. 160 negara lain seperti USA  Jerman  Jepun  Switzerland  dan Australia yang masih menggunapakai GST boleh mencontohi langkah Malaysia. lol,Negative
1.04E+18,11/9/2018 21:21,166261178,Muhammad Ezry,0,2,Johor,bil astro pun naik mcm zaman gst,Negative
1.04E+18,12/9/2018 8:50,332596767,sambath30,0,0,Johor,SST buat perniaga yang tamak tipu Kerajaan  sebab itu kebanyakan Negara mrk tukar pi GST  tapi di malaysia  rakyat tak dapat fikir pula. Sebab PH bodohkan Rakyat.,Positive
1.04E+18,12/9/2018 10:57,3268864850,Matahati,0,0,Johor,GST zaman BN dan SST zaman PH sama je.....yg tukar cuma nama. Pengguna pun kena cukai  harga brg tk turun pun.,Neutral
1.04E+18,12/9/2018 15:00,3258189692,Kopiko,3,2,Johor,Persoalannya : Yang mana 1 rakyat Malaysia paling benci? 1) GST 2) SST 3) JST,Neutral
1.04E+18,12/9/2018 17:10,600785320,Wait and see,0,2,Johor,Org Malaysia mmg pelik. Tak nak bayar GST tapi rela derma kepada tabung...,Neutral
1.04E+18,13/9/2018 8:17,2943624776,Zali,0,0,Johor,Gst tu kena kat sapa...dato sri yg buat rakyat malaysia merana...mmg patut sst kena kat dato sri..peyamun dh kebas duit negara..,Negative
1.04E+18,13/9/2018 9:41,29406737,Adam,1,4,Johor,?Ini harga baharu lima jenama kereta di Malaysia? ? Right. Nampak macam ada penurunan harga di situ  kan. Tapi lepas bayar itu ini segala kos tersorok  harga mungkin akan sama semula atau lebih mahal daripada ?harga GST?. Jangan mimpilah harga akan lebih murah pasca GST / SST ,Positive
